time,state,altitude_m,rotation_x_deg,rotation_y_deg,gyro_x_deg_s,gyro_y_deg_s,gyro_z_deg_s,roll_rate_deg_s,control_allowed,fin_command
1782241195.8787568,IDLE,-0.12,-2.0237482547716183,-84.32010671777536,-4.354479242994256,0.40107045659157625,0.11459155902616465,0.11459155902616465,False,0.0
1782241195.8891041,IDLE,-0.12,-1.8821682545592895,-84.54236496530136,-4.354479242994256,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241195.8998702,IDLE,-0.12,-1.8821682545592895,-84.54236496530136,-4.354479242994256,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241195.9106405,IDLE,-0.12,-1.8821682545592895,-84.54236496530136,-4.354479242994256,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241195.920944,IDLE,-0.12,-1.8821682545592895,-84.54236496530136,-4.354479242994256,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241195.9317997,IDLE,-0.12,-2.127821085309978,-84.68199440823143,-4.411775022507339,0.5156620156177408,0.2864788975654116,0.2864788975654116,False,0.0
1782241195.942441,IDLE,-0.12,-2.127821085309978,-84.68199440823143,-4.411775022507339,0.5156620156177408,0.2864788975654116,0.2864788975654116,False,0.0
1782241195.95277,IDLE,-0.12,-2.127821085309978,-84.68199440823143,-4.411775022507339,0.5156620156177408,0.2864788975654116,0.2864788975654116,False,0.0
1782241195.96362,IDLE,-0.12,-2.127821085309978,-84.68199440823143,-4.411775022507339,0.5156620156177408,0.2864788975654116,0.2864788975654116,False,0.0
1782241195.9742773,IDLE,-0.12,-2.127821085309978,-84.68199440823143,-4.411775022507339,0.5156620156177408,0.2864788975654116,0.2864788975654116,False,0.0
1782241195.9849894,IDLE,-0.12,-1.828390740745892,-84.78122412717897,-4.411775022507339,0.40107045659157625,0.11459155902616465,0.11459155902616465,False,0.0
1782241195.9957979,IDLE,-0.12,-1.828390740745892,-84.78122412717897,-4.411775022507339,0.40107045659157625,0.11459155902616465,0.11459155902616465,False,0.0
1782241196.0061493,IDLE,-0.12,-1.828390740745892,-84.78122412717897,-4.411775022507339,0.40107045659157625,0.11459155902616465,0.11459155902616465,False,0.0
1782241196.0164406,IDLE,-0.12,-1.828390740745892,-84.78122412717897,-4.411775022507339,0.40107045659157625,0.11459155902616465,0.11459155902616465,False,0.0
1782241196.026634,IDLE,-0.12,-1.828390740745892,-84.78122412717897,-4.411775022507339,0.40107045659157625,0.11459155902616465,0.11459155902616465,False,0.0
1782241196.0373075,IDLE,-0.1,-1.8297557291346116,-84.35269469700171,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.048112,IDLE,-0.1,-1.8297557291346116,-84.35269469700171,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.0584836,IDLE,-0.1,-1.8297557291346116,-84.35269469700171,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.068812,IDLE,-0.1,-1.8297557291346116,-84.35269469700171,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.0794997,IDLE,-0.1,-1.8297557291346116,-84.35269469700171,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.0901754,IDLE,-0.1,-2.0687668764460274,-84.49183870749633,-4.411775022507339,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.1005402,IDLE,-0.1,-2.0687668764460274,-84.49183870749633,-4.411775022507339,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.1110957,IDLE,-0.1,-2.0687668764460274,-84.49183870749633,-4.411775022507339,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.121428,IDLE,-0.1,-2.0687668764460274,-84.49183870749633,-4.411775022507339,0.4583662361046586,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.132146,IDLE,-0.1,-1.8295552723675992,-84.8767896010428,-4.297183463481174,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.1427708,IDLE,-0.12,-1.8295552723675992,-84.8767896010428,-4.297183463481174,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.1533072,IDLE,-0.12,-1.8295552723675992,-84.8767896010428,-4.297183463481174,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.1637025,IDLE,-0.12,-1.8295552723675992,-84.8767896010428,-4.297183463481174,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.1742268,IDLE,-0.12,-1.8295552723675992,-84.8767896010428,-4.297183463481174,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.1848078,IDLE,-0.12,-1.9647646347553793,-84.40173650484222,-4.411775022507339,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.195048,IDLE,-0.12,-1.9647646347553793,-84.40173650484222,-4.411775022507339,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.2053921,IDLE,-0.12,-1.9647646347553793,-84.40173650484222,-4.411775022507339,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.2163062,IDLE,-0.12,-1.9647646347553793,-84.40173650484222,-4.411775022507339,0.40107045659157625,0.34377467707849396,0.34377467707849396,False,0.0
1782241196.2314837,IDLE,-0.12,-1.8580030120911672,-84.51533003391641,-4.411775022507339,0.40107045659157625,0.17188733853924698,0.17188733853924698,False,0.0
1782241196.2573786,IDLE,-0.11,-1.8580030120911672,-84.51533003391641,-4.411775022507339,0.40107045659157625,0.17188733853924698,0.17188733853924698,False,0.0
1782241196.2709832,IDLE,-0.11,-1.8580030120911672,-84.51533003391641,-4.411775022507339,0.40107045659157625,0.17188733853924698,0.17188733853924698,False,0.0
1782241196.2833824,IDLE,-0.11,-1.8577869018531017,-84.74061731385336,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.2941382,IDLE,-0.11,-1.8577869018531017,-84.74061731385336,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3044686,IDLE,-0.11,-1.8577869018531017,-84.74061731385336,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3150568,IDLE,-0.11,-1.8577869018531017,-84.74061731385336,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3253863,IDLE,-0.11,-1.8577869018531017,-84.74061731385336,-4.411775022507339,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3361475,IDLE,-0.1,-1.8839805809247105,-84.5370957716919,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3470469,IDLE,-0.1,-1.8839805809247105,-84.5370957716919,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3576362,IDLE,-0.1,-1.8839805809247105,-84.5370957716919,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3679597,IDLE,-0.1,-1.8839805809247105,-84.5370957716919,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.3782952,IDLE,-0.1,-1.8839805809247105,-84.5370957716919,-4.354479242994256,0.40107045659157625,0.2864788975654116,0.2864788975654116,False,0.0
1782241196.389159,IDLE,-0.1,-1.9132026103750672,-84.72083680066466,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.399795,IDLE,-0.1,-1.9132026103750672,-84.72083680066466,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
1782241196.4101884,IDLE,-0.1,-1.9132026103750672,-84.72083680066466,-4.469070802020421,0.40107045659157625,0.2291831180523293,0.2291831180523293,False,0.0
