timestamp,type,raw,parsed
2026-08-12T19:24:47.975+00:00,DIAG,# Heltec V4 telemetry receiver booting,"{""msg"":""Heltec V4 telemetry receiver booting""}"
2026-08-12T19:24:48.020+00:00,DIAG,# Heltec V4 telemetry receiver ready,"{""msg"":""Heltec V4 telemetry receiver ready""}"
2026-08-12T19:42:03.331+00:00,BIN,"BIN,ver=1,type=1,seq=40731,ts=40,lat=0,lon=0,alt_mm=150,speed_cms=0,heading_cd=6557,pitch_cd=434,roll_cd=-643,yaw_cd=-584,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":40731,""ts"":40,""lat"":0,""lon"":0,""alt_mm"":150,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":434,""roll_cd"":-643,""yaw_cd"":-584,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:03.414+00:00,BIN,"BIN,ver=1,type=1,seq=40901,ts=40,lat=0,lon=0,alt_mm=150,speed_cms=0,heading_cd=6557,pitch_cd=436,roll_cd=-876,yaw_cd=-470,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":40901,""ts"":40,""lat"":0,""lon"":0,""alt_mm"":150,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":436,""roll_cd"":-876,""yaw_cd"":-470,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:03.499+00:00,BIN,"BIN,ver=1,type=1,seq=40901,ts=41,lat=0,lon=0,alt_mm=140,speed_cms=0,heading_cd=6557,pitch_cd=454,roll_cd=-731,yaw_cd=-526,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":40901,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":140,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":454,""roll_cd"":-731,""yaw_cd"":-526,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:03.581+00:00,BIN,"BIN,ver=1,type=1,seq=41011,ts=41,lat=0,lon=0,alt_mm=140,speed_cms=0,heading_cd=6557,pitch_cd=436,roll_cd=-704,yaw_cd=-409,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41011,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":140,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":436,""roll_cd"":-704,""yaw_cd"":-409,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:03.666+00:00,BIN,"BIN,ver=1,type=1,seq=41166,ts=41,lat=0,lon=0,alt_mm=160,speed_cms=0,heading_cd=6557,pitch_cd=387,roll_cd=-817,yaw_cd=-146,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41166,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":160,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":387,""roll_cd"":-817,""yaw_cd"":-146,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:03.751+00:00,BIN,"BIN,ver=1,type=1,seq=41166,ts=41,lat=0,lon=0,alt_mm=160,speed_cms=0,heading_cd=6557,pitch_cd=392,roll_cd=-992,yaw_cd=355,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41166,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":160,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":392,""roll_cd"":-992,""yaw_cd"":355,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:03.834+00:00,BIN,"BIN,ver=1,type=1,seq=41291,ts=41,lat=0,lon=0,alt_mm=200,speed_cms=0,heading_cd=6557,pitch_cd=530,roll_cd=-834,yaw_cd=260,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41291,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":200,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":530,""roll_cd"":-834,""yaw_cd"":260,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:03.921+00:00,BIN,"BIN,ver=1,type=1,seq=41446,ts=41,lat=0,lon=0,alt_mm=200,speed_cms=0,heading_cd=6557,pitch_cd=483,roll_cd=-849,yaw_cd=283,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41446,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":200,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":483,""roll_cd"":-849,""yaw_cd"":283,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.002+00:00,BIN,"BIN,ver=1,type=1,seq=41446,ts=41,lat=0,lon=0,alt_mm=190,speed_cms=0,heading_cd=6557,pitch_cd=506,roll_cd=-625,yaw_cd=83,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41446,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":190,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":506,""roll_cd"":-625,""yaw_cd"":83,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.087+00:00,BIN,"BIN,ver=1,type=1,seq=41572,ts=41,lat=0,lon=0,alt_mm=190,speed_cms=0,heading_cd=6557,pitch_cd=542,roll_cd=-848,yaw_cd=175,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41572,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":190,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":542,""roll_cd"":-848,""yaw_cd"":175,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.171+00:00,BIN,"BIN,ver=1,type=1,seq=41572,ts=41,lat=0,lon=0,alt_mm=190,speed_cms=0,heading_cd=6557,pitch_cd=542,roll_cd=-848,yaw_cd=175,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41572,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":190,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":542,""roll_cd"":-848,""yaw_cd"":175,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.254+00:00,BIN,"BIN,ver=1,type=1,seq=41738,ts=41,lat=0,lon=0,alt_mm=220,speed_cms=0,heading_cd=6557,pitch_cd=467,roll_cd=-876,yaw_cd=12,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41738,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":220,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":467,""roll_cd"":-876,""yaw_cd"":12,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.338+00:00,BIN,"BIN,ver=1,type=1,seq=41738,ts=41,lat=0,lon=0,alt_mm=210,speed_cms=0,heading_cd=6557,pitch_cd=486,roll_cd=-881,yaw_cd=-11,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41738,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":210,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":486,""roll_cd"":-881,""yaw_cd"":-11,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.423+00:00,BIN,"BIN,ver=1,type=1,seq=41851,ts=41,lat=0,lon=0,alt_mm=210,speed_cms=0,heading_cd=6557,pitch_cd=479,roll_cd=-828,yaw_cd=102,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":41851,""ts"":41,""lat"":0,""lon"":0,""alt_mm"":210,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":479,""roll_cd"":-828,""yaw_cd"":102,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.507+00:00,BIN,"BIN,ver=1,type=1,seq=42007,ts=42,lat=0,lon=0,alt_mm=240,speed_cms=0,heading_cd=6557,pitch_cd=421,roll_cd=-827,yaw_cd=-54,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42007,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":240,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":421,""roll_cd"":-827,""yaw_cd"":-54,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.595+00:00,BIN,"BIN,ver=1,type=1,seq=42007,ts=42,lat=0,lon=0,alt_mm=240,speed_cms=0,heading_cd=6557,pitch_cd=455,roll_cd=-897,yaw_cd=-34,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42007,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":240,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":455,""roll_cd"":-897,""yaw_cd"":-34,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.677+00:00,BIN,"BIN,ver=1,type=1,seq=42131,ts=42,lat=0,lon=0,alt_mm=240,speed_cms=0,heading_cd=6557,pitch_cd=455,roll_cd=-897,yaw_cd=-34,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42131,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":240,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":455,""roll_cd"":-897,""yaw_cd"":-34,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:04.761+00:00,BIN,"BIN,ver=1,type=1,seq=42131,ts=42,lat=0,lon=0,alt_mm=240,speed_cms=0,heading_cd=6557,pitch_cd=468,roll_cd=-856,yaw_cd=-70,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42131,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":240,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":468,""roll_cd"":-856,""yaw_cd"":-70,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.097+00:00,BIN,"BIN,ver=1,type=1,seq=42583,ts=42,lat=0,lon=0,alt_mm=290,speed_cms=0,heading_cd=6557,pitch_cd=507,roll_cd=-725,yaw_cd=-406,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42583,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":290,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":507,""roll_cd"":-725,""yaw_cd"":-406,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.182+00:00,BIN,"BIN,ver=1,type=1,seq=42583,ts=42,lat=0,lon=0,alt_mm=290,speed_cms=0,heading_cd=6557,pitch_cd=471,roll_cd=-541,yaw_cd=-572,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42583,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":290,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":471,""roll_cd"":-541,""yaw_cd"":-572,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.266+00:00,BIN,"BIN,ver=1,type=1,seq=42691,ts=42,lat=0,lon=0,alt_mm=290,speed_cms=0,heading_cd=6557,pitch_cd=483,roll_cd=-616,yaw_cd=-465,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42691,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":290,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":483,""roll_cd"":-616,""yaw_cd"":-465,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.347+00:00,BIN,"BIN,ver=1,type=1,seq=42846,ts=42,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=534,roll_cd=-613,yaw_cd=-466,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42846,""ts"":42,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":534,""roll_cd"":-613,""yaw_cd"":-466,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.430+00:00,BIN,"BIN,ver=1,type=1,seq=42846,ts=43,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=452,roll_cd=-801,yaw_cd=-281,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42846,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":452,""roll_cd"":-801,""yaw_cd"":-281,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.514+00:00,BIN,"BIN,ver=1,type=1,seq=42971,ts=43,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=452,roll_cd=-801,yaw_cd=-281,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42971,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":452,""roll_cd"":-801,""yaw_cd"":-281,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.599+00:00,BIN,"BIN,ver=1,type=1,seq=42971,ts=43,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=558,roll_cd=-824,yaw_cd=-137,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":42971,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":558,""roll_cd"":-824,""yaw_cd"":-137,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.685+00:00,BIN,"BIN,ver=1,type=1,seq=43126,ts=43,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=501,roll_cd=-1041,yaw_cd=34,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43126,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":501,""roll_cd"":-1041,""yaw_cd"":34,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.769+00:00,BIN,"BIN,ver=1,type=1,seq=43126,ts=43,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=523,roll_cd=-1072,yaw_cd=419,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43126,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":523,""roll_cd"":-1072,""yaw_cd"":419,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.853+00:00,BIN,"BIN,ver=1,type=1,seq=43251,ts=43,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=654,roll_cd=-398,yaw_cd=497,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43251,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":654,""roll_cd"":-398,""yaw_cd"":497,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:05.935+00:00,BIN,"BIN,ver=1,type=1,seq=43531,ts=43,lat=0,lon=0,alt_mm=370,speed_cms=0,heading_cd=6557,pitch_cd=445,roll_cd=-196,yaw_cd=697,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43531,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":370,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":445,""roll_cd"":-196,""yaw_cd"":697,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.020+00:00,BIN,"BIN,ver=1,type=1,seq=43531,ts=43,lat=0,lon=0,alt_mm=370,speed_cms=0,heading_cd=6557,pitch_cd=443,roll_cd=16,yaw_cd=759,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43531,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":370,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":443,""roll_cd"":16,""yaw_cd"":759,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.101+00:00,BIN,"BIN,ver=1,type=1,seq=43531,ts=43,lat=0,lon=0,alt_mm=370,speed_cms=0,heading_cd=6557,pitch_cd=443,roll_cd=16,yaw_cd=759,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43531,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":370,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":443,""roll_cd"":16,""yaw_cd"":759,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.186+00:00,BIN,"BIN,ver=1,type=1,seq=43687,ts=43,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=340,roll_cd=-291,yaw_cd=887,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43687,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":340,""roll_cd"":-291,""yaw_cd"":887,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.270+00:00,BIN,"BIN,ver=1,type=1,seq=43687,ts=43,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=365,roll_cd=-220,yaw_cd=1022,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43687,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":365,""roll_cd"":-220,""yaw_cd"":1022,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.352+00:00,BIN,"BIN,ver=1,type=1,seq=43811,ts=43,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=365,roll_cd=-220,yaw_cd=1022,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43811,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":365,""roll_cd"":-220,""yaw_cd"":1022,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.440+00:00,BIN,"BIN,ver=1,type=1,seq=43811,ts=43,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=357,roll_cd=-359,yaw_cd=911,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43811,""ts"":43,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":357,""roll_cd"":-359,""yaw_cd"":911,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.522+00:00,BIN,"BIN,ver=1,type=1,seq=43967,ts=44,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=266,roll_cd=-524,yaw_cd=836,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43967,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":266,""roll_cd"":-524,""yaw_cd"":836,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.608+00:00,BIN,"BIN,ver=1,type=1,seq=43967,ts=44,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=288,roll_cd=-583,yaw_cd=780,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":43967,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":288,""roll_cd"":-583,""yaw_cd"":780,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.692+00:00,BIN,"BIN,ver=1,type=1,seq=44091,ts=44,lat=0,lon=0,alt_mm=330,speed_cms=0,heading_cd=6557,pitch_cd=329,roll_cd=-412,yaw_cd=850,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44091,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":330,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":329,""roll_cd"":-412,""yaw_cd"":850,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.776+00:00,BIN,"BIN,ver=1,type=1,seq=44261,ts=44,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=89,roll_cd=-298,yaw_cd=921,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44261,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":89,""roll_cd"":-298,""yaw_cd"":921,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.860+00:00,BIN,"BIN,ver=1,type=1,seq=44371,ts=44,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=73,roll_cd=-317,yaw_cd=922,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44371,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":73,""roll_cd"":-317,""yaw_cd"":922,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:06.943+00:00,BIN,"BIN,ver=1,type=1,seq=44526,ts=44,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=122,roll_cd=-299,yaw_cd=923,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44526,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":122,""roll_cd"":-299,""yaw_cd"":923,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.029+00:00,BIN,"BIN,ver=1,type=1,seq=44526,ts=44,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=121,roll_cd=-230,yaw_cd=961,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44526,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":121,""roll_cd"":-230,""yaw_cd"":961,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.113+00:00,BIN,"BIN,ver=1,type=1,seq=44526,ts=44,lat=0,lon=0,alt_mm=360,speed_cms=0,heading_cd=6557,pitch_cd=121,roll_cd=-230,yaw_cd=961,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44526,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":360,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":121,""roll_cd"":-230,""yaw_cd"":961,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.195+00:00,BIN,"BIN,ver=1,type=1,seq=44652,ts=44,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=121,roll_cd=-230,yaw_cd=961,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44652,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":121,""roll_cd"":-230,""yaw_cd"":961,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.279+00:00,BIN,"BIN,ver=1,type=1,seq=44652,ts=44,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=104,roll_cd=-266,yaw_cd=963,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44652,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":104,""roll_cd"":-266,""yaw_cd"":963,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.364+00:00,BIN,"BIN,ver=1,type=1,seq=44806,ts=44,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=75,roll_cd=-36,yaw_cd=1024,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44806,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":75,""roll_cd"":-36,""yaw_cd"":1024,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.447+00:00,BIN,"BIN,ver=1,type=1,seq=44806,ts=44,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=98,roll_cd=182,yaw_cd=1052,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44806,""ts"":44,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":98,""roll_cd"":182,""yaw_cd"":1052,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.530+00:00,BIN,"BIN,ver=1,type=1,seq=44931,ts=45,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=176,roll_cd=33,yaw_cd=965,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":44931,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":176,""roll_cd"":33,""yaw_cd"":965,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.615+00:00,BIN,"BIN,ver=1,type=1,seq=45098,ts=45,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=133,roll_cd=25,yaw_cd=1073,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":45098,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":133,""roll_cd"":25,""yaw_cd"":1073,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.697+00:00,BIN,"BIN,ver=1,type=1,seq=45098,ts=45,lat=0,lon=0,alt_mm=340,speed_cms=0,heading_cd=6557,pitch_cd=242,roll_cd=-52,yaw_cd=932,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":45098,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":340,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":242,""roll_cd"":-52,""yaw_cd"":932,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.782+00:00,BIN,"BIN,ver=1,type=1,seq=45211,ts=45,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=165,roll_cd=5,yaw_cd=922,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":45211,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":165,""roll_cd"":5,""yaw_cd"":922,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.864+00:00,BIN,"BIN,ver=1,type=1,seq=45491,ts=45,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=257,roll_cd=29,yaw_cd=867,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":45491,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":257,""roll_cd"":29,""yaw_cd"":867,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:07.949+00:00,BIN,"BIN,ver=1,type=1,seq=45491,ts=45,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=236,roll_cd=-39,yaw_cd=954,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":45491,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":236,""roll_cd"":-39,""yaw_cd"":954,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:08.033+00:00,BIN,"BIN,ver=1,type=1,seq=45491,ts=45,lat=0,lon=0,alt_mm=350,speed_cms=0,heading_cd=6557,pitch_cd=236,roll_cd=-39,yaw_cd=954,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":45491,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":350,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":236,""roll_cd"":-39,""yaw_cd"":954,""bat_mv"":0,""status"":2}"
2026-08-12T19:42:08.116+00:00,BIN,"BIN,ver=1,type=1,seq=45491,ts=45,lat=0,lon=0,alt_mm=320,speed_cms=0,heading_cd=6557,pitch_cd=236,roll_cd=-39,yaw_cd=954,bat_mv=0,status=0x02","{""ver"":1,""type"":1,""seq"":45491,""ts"":45,""lat"":0,""lon"":0,""alt_mm"":320,""speed_cms"":0,""heading_cd"":6557,""pitch_cd"":236,""roll_cd"":-39,""yaw_cd"":954,""bat_mv"":0,""status"":2}"
